Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
ASUS F17 Core i5 11th Gen,3,0,4.3,₹83000,₹105000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/r/m/l/fx766hc-hx060t-gaming-laptop-asus-original-imag632agnzhbhar.jpeg?q=70
ASUS ZenBook 13 Core i5 8th Gen,45,4,4.2,₹72990,₹90990,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
HP OMEN Core i7 11th Gen,0,0,0,₹116990,₹132717,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
DELL Inspiron Core i5 11th Gen,25,2,4.6,₹82990,₹103225,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
HP Pavilion Aero Ryzen 5 Hexa Core 5600U,181,27,4.5,₹65900,₹89900,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
DELL Ryzen 5 Hexa Core 5600H,0,0,0,₹97483,₹101681,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/o/4/q/g15-5515-gaming-laptop-dell-original-imag98e62brs8uzy.jpeg?q=70
HP Omen Core i5 7th Gen,0,0,0,₹102551,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security Free Automated Updates Latest Features),Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/j6xxgnk0/computer/9/j/k/hp-gaming-laptop-original-imaexaznx4sdxhac.jpeg?q=70
acer ConceptD 5 Core i5 8th Gen,0,0,0,₹99500,₹119999,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,₹149645,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzx1a4w0/computer/e/v/q/xps-9305-thin-and-light-laptop-dell-original-imagbthzwshbzhfm.jpeg?q=70
ASUS ROG Core i7 7th Gen,2,1,3,₹146490,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security Free Automated Updates Latest Features),Intel Core i7 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/computer/f/c/v/asus-notebook-original-imaer3hghafsrhyx.jpeg?q=70
acer Swift 5 Core i5 8th Gen,4,1,3.8,₹64990,₹87999,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
HP Ryzen 7 Quad Core 3rd Gen,0,0,0,₹109000,₹128000,AMD Ryzen 7 Quad Core Processor (3rd Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kxgfzbk0/computer/x/e/w/envy-x360-2-in-1-laptop-hp-original-imag9wky7hyu4qrn.jpeg?q=70
ASUS ASUS TUF Dash Series Core i5 11th Gen,0,0,0,₹88990,₹129990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/koudfgw0/computer/e/s/a/fx516pm-hn157ts-gaming-laptop-asus-original-imag36uupjf9pwyr.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,₹73519,₹88400,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kxm5qq80/computer/l/r/3/na-laptop-dell-original-imagayug47q2rykt.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
MSI Core i7 12th Gen,6,2,4.2,₹140990,₹156990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70
DELL Inspiron Core i5 11th Gen,45,5,4.4,₹72990,₹73581,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,0,0,0,₹114990,₹140990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
HP Spectre x360 Core i7 10th Gen,3,1,3.3,₹162990,₹192977,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70
ASUS ExpertBook P1 Core i5 10th Gen,0,0,0,₹56990,₹70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/9/a/k/asus-original-imafvq27mhsqxhek.jpeg?q=70
ASUS Core i5 11th Gen,0,0,0,₹63990,₹81990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klscivk0/computer/g/u/k/k413ja-ek284t-thin-and-light-laptop-asus-original-imagytzvhhzhz37x.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
MSI Pulse GL66 Core i7 11th Gen,5,2,4.6,₹108490,₹123990,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70
acer Predator Helios 300 Core i9 11th Gen,0,0,0,₹139990,₹179990,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/krwec280/computer/k/p/a/na-gaming-laptop-acer-original-imag5h9fxvakhnv8.jpeg?q=70
ASUS ZenBook Pro 15 Core i7 8th Gen,6,1,4.8,₹175190,0,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS VivoBook Core i5 11th Gen,6,1,5,₹63990,₹81990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/klqx30w0/computer/t/s/l/k513ea-bq303ts-thin-and-light-laptop-asus-original-imagytf9tqmzfxxz.jpeg?q=70
ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen,0,0,0,₹130500,₹162990,AMD Ryzen 9 Octa Core Processor (9th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kxf0jgw0/computer/j/6/v/m7600qe-l2058ts-laptop-asus-original-imag9vrmhh3t7tsy.jpeg?q=70
acer Celeron Dual Core,0,0,0,₹24990,₹29990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2f20sw0/computer/r/f/k/travelmate-notebook-acer-original-imagdrg7bzzhkk5h.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
HP Spectre x360 14 Intel EVO Core i7 11th Gen,0,0,0,₹165000,₹198825,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ksez24w0/computer/j/j/t/14-ea0538tu-thin-and-light-laptop-hp-original-imag5zdp6tntqtu7.jpeg?q=70
ASUS Core i5 11th Gen,0,0,0,₹60990,₹81990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kmgn0cw0/computer/p/q/o/na-thin-and-light-laptop-asus-original-imagfcpagxqqe6zs.jpeg?q=70
DELL Core i5 11th Gen,17,4,4.2,₹82990,₹94890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
ASUS ExpertBook P2 Core i7 10th Gen,0,0,0,₹93990,0,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
ASUS Ryzen 7 Octa Core 5800HS,0,0,0,₹114990,₹149990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kzllrbk0/computer/z/c/g/ga401qc-k2188ws-gaming-laptop-asus-original-imagbkgtz3cuhyvw.jpeg?q=70
Lenovo Yoga Core i7 10th Gen,2,1,2.5,₹142990,₹148082,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kg9qbgw0/computer/z/b/8/lenovo-original-imafwjhrnjbtfgjk.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen,62,11,4.4,₹136990,₹158990,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko0d6kw0/computer/m/w/t/na-thin-and-light-laptop-asus-original-imag2jtuf5fzvsy4.jpeg?q=70
Lenovo Core i7 10th Gen,0,0,0,₹214760,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kynb6vk0/computer/a/l/e/thinkpad-x1-carbon-thin-and-light-laptop-lenovo-original-imagau8thr96hukh.jpeg?q=70
ASUS ExpertBook P2 Core i5 10th Gen,0,0,0,₹69290,₹77990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
ASUS ZenBook Pro 15 Core i9 8th Gen,4,0,5,₹209690,₹209990,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,16 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,0,0,0,₹99990,₹122990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
MSI Core i7 10th Gen,17,0,4.2,₹66490,₹78990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kuef2q80/computer/d/a/o/modern-14-b10mw-thin-and-light-laptop-msi-original-imag7jcak5zvgxaa.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U,9,0,3.8,₹99990,₹124999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,128 GB SSD,https://rukminim2.flixcart.com/image/312/312/k9he0sw0/computer/m/h/d/microsoft-original-imafr9qyecvfeyta.jpeg?q=70
DELL GAMING G5 SERIES Core i5 10th Gen,6,0,4.2,₹68499,₹79999,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70
ASUS Ryzen 7 Quad Core 10th Gen,0,0,0,₹89590,₹116990,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1whaq80/computer/t/u/m/strix-g15-gaming-laptop-asus-original-imagdd4ud5afnhhn.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS ROG Strix Ryzen 9 Octa Core 5900HX,51,8,4.6,₹147990,₹183990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/7/h/0/g513qm-hf406ts-gaming-laptop-asus-original-imag7bhep7rswyrz.jpeg?q=70
MSI GF65 Thin Core i7 9th Gen,1112,202,4.5,₹94990,₹114990,Intel Core i7 Processor (9th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k6zda4w0/computer/3/z/g/msi-original-imafpbpgxuwh47qw.jpeg?q=70
DELL Inspiron Core i5 11th Gen,11,1,4.1,₹74990,₹92549,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
Lenovo IdeaPad 5 Core i5 11th Gen,24,5,4.5,₹96890,₹97890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
lenovo Ideapad Slim 5i Core i5 11th Gen Intel EVO,167,16,4.3,₹68999,₹74990,Intel Evo platform feat 11th Gen Intel Core i5 processor,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
DELL Inspiron Core i5 11th Gen,16,1,3.6,₹78990,₹84900,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
Lenovo Yoga Slim 7 Core i5 11th Gen,0,0,0,₹75990,₹123090,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1qrjbk0/computer/6/u/1/yoga-slim-7-14itl05-thin-and-light-laptop-lenovo-original-imagd8rhfyxbd8t4.jpeg?q=70
DELL Inspiron Ryzen 5 Quad Core 3450U,50,5,3.9,₹58000,₹66300,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Inspiron Core i5 11th Gen,183,27,3.8,₹71000,₹86000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
Lenovo Yoga S7 Carbon Core i7 11th Gen,0,0,0,₹122488,₹174890,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kmmcrrk0/computer/7/n/n/yoga-slim-7i-carbon-thin-and-light-laptop-lenovo-original-imagfhh5zhpznumg.jpeg?q=70
ASUS ROG Zephyrus G15 (2021) Ryzen 9 Octa Core 5900HS 9th Gen,0,0,0,₹132990,₹172990,AMD Ryzen 9 Octa Core Processor (9th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kydb3ww0/computer/l/e/d/ga503qe-gaming-laptop-asus-original-imagamjhwypmzug3.jpeg?q=70
ASUS AMD Rhyzen 5 5600U Ryzen 5 Octa Core 1115G4 11th Gen,0,0,0,₹75990,₹104990,AMD Ryzen 5 Octa Core Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwqq1zk0/computer/i/c/6/amd-rhyzen-5-5600u-16gb-ram-512gb-ssd-13-3-screen-size-pine-grey-original-imag9cj4ugqjtbey.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
DELL Core i5 10th Gen,0,0,0,₹94990,₹99999,Intel Core i5 Processor (10th Gen),8 GB DDR3 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kolsscw0/computer/k/f/1/inspiron-laptop-dell-original-imag3yxytzzshrqr.jpeg?q=70
Avita Liber Core i5 7th Gen,0,0,0,₹65556,₹79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/jw5a2kw0/computer/v/2/z/avita-na-thin-and-light-laptop-original-imafgw4fhjavckxb.jpeg?q=70
Lenovo Core i7 11th Gen,0,0,0,₹85999,₹120190,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyhlfgw0/computer/9/0/n/ideapad-5-pro-laptop-lenovo-original-imagapc3exyc96eu.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core R5,8,2,4.6,₹65000,₹80430,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kq18n0w0/computer/s/r/r/inspiron-5515-thin-and-light-laptop-dell-original-imag448mrqxuf72c.jpeg?q=70
ASUS Vivobook Ultra K14 Core i5 11th Gen,5,2,3.2,₹63900,₹76990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks7tuvk0/computer/z/s/v/vivoobook-ultra-k14-thin-and-light-laptop-asus-original-imag5tt266tewxn2.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,₹78490,₹106082,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
acer Predator Helios 300 Core i7 10th Gen,2043,314,4.6,₹119990,₹140990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70
Lenovo Core i5 11th Gen,0,0,0,₹55999,₹84190,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/q/g/h/ideapad-3-laptop-lenovo-original-imagbge6ygtpxbqz.jpeg?q=70
ASUS ZenBook Classic Core i5 10th Gen,11,3,4.4,₹79990,₹98990,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k2dm7bk0/computer/x/t/s/asus-na-thin-and-light-laptop-original-imafhqfb3dpyagyk.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
DELL Core i3 11th Gen,16,1,4.2,₹60490,₹82397,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
HP Pavilion x360 Core i7 11th Gen,0,0,0,₹99999,₹102500,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
